GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH5,TetanusTetanus,,161,161.01590,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH5,TetanusTetanus,,0.4,0.35644,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,0,0.00972,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,1105,1105.19000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,2.4,2.44656,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,0,0.03688,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,1235,1235.01800,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,2.1,2.14763,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,0.1,0.07265,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,5625,5624.66100,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,12.5,12.45129,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,4104,4104.43700,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,9.1,9.08598,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,0.3,0.30736,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,451,450.65370,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,3.9,3.89799,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,0,0.04064,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,720,720.19510,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,1.6,1.59429,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,0.1,0.05393,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,1967,1966.71400,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,4.4,4.35371,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,0,0.04539,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseasesOther noncommunicable diseases,,3,2.96330,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH17,InjuriesInjuries,,0,0.04937,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH17,InjuriesInjuries,,1575,1575.16400,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH17,InjuriesInjuries,,3.5,3.48694,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH17,InjuriesInjuries,,0,0.03636,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH3,Diarrhoeal diseasesDiarrhoeal diseases,,8.7,8.67004,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH3,Diarrhoeal diseasesDiarrhoeal diseases,,0.1,0.13002,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH3,Diarrhoeal diseasesDiarrhoeal diseases,,4099,4098.93600,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH3,Diarrhoeal diseasesDiarrhoeal diseases,,8.8,8.84688,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH6,MeaslesMeasles,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH6,MeaslesMeasles,,449,449.04320,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH6,MeaslesMeasles,,1,0.96919,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH6,MeaslesMeasles,,0,0.01453,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH6,MeaslesMeasles,,449,449.04320,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH8,MalariaMalaria,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH8,MalariaMalaria,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH8,MalariaMalaria,,1060,1060.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH8,MalariaMalaria,,2.3,2.28784,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH10,PrematurityPrematurity,,4485,4484.71900,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH10,PrematurityPrematurity,,9.7,9.67953,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH10,PrematurityPrematurity,,0.3,0.32229,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH10,PrematurityPrematurity,,508,508.26670,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,10.3,10.30010,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,0.1,0.10650,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,1879,1878.99600,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,4.1,4.05550,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,0.1,0.13503,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,3854,3854.19900,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,8.3,8.31865,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,0.1,0.08601,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,947,947.17360,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH16,Other noncommunicable diseasesOther noncommunicable diseases,,0,0.04207,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH16,Other noncommunicable diseasesOther noncommunicable diseases,,1303,1303.04100,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH16,Other noncommunicable diseasesOther noncommunicable diseases,,2.8,2.81240,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH16,Other noncommunicable diseasesOther noncommunicable diseases,,0,0.02908,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH2,HIV/AIDSHIV/AIDS,,18.6,18.59565,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH2,HIV/AIDSHIV/AIDS,,0.3,0.28760,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH2,HIV/AIDSHIV/AIDS,,8931,8931.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,YEARS0-4,0-4 years,,,,,,,,CH2,HIV/AIDSHIV/AIDS,,18.8,18.78348,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH5,TetanusTetanus,,0,0.01239,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH5,TetanusTetanus,,3,2.83028,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH5,TetanusTetanus,,0,0.00595,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH5,TetanusTetanus,,0,0.00009,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,0.3,0.30953,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,0,0.01018,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,1169,1168.70800,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,MONTHS1-59,1-59 months,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,2.5,2.45800,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,1049,1048.54600,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,2.2,2.20528,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,DAYS0-27,0-27 days,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,0.1,0.07251,,,,,
