Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Zimbabwe,ZWE,1965,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,344.722
Zimbabwe,ZWE,1964,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,347.902
Zimbabwe,ZWE,1963,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,351.081
Zimbabwe,ZWE,1962,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,354.261
Zimbabwe,ZWE,1961,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,358.003
Zimbabwe,ZWE,1960,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,361.745
Zimbabwe,ZWE,2020,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,28.977
Zimbabwe,ZWE,2019,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.747
Zimbabwe,ZWE,2018,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,30.676
Zimbabwe,ZWE,2017,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.732
Zimbabwe,ZWE,2016,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.864
Zimbabwe,ZWE,2015,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.981
Zimbabwe,ZWE,2014,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.978
Zimbabwe,ZWE,2013,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.768
Zimbabwe,ZWE,2012,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.292
Zimbabwe,ZWE,2011,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.526
Zimbabwe,ZWE,2010,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.464
Zimbabwe,ZWE,2009,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.134
Zimbabwe,ZWE,2008,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.624
Zimbabwe,ZWE,2007,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.021
Zimbabwe,ZWE,2006,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.384
Zimbabwe,ZWE,2005,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.764
Zimbabwe,ZWE,2004,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.196
Zimbabwe,ZWE,2003,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.694
Zimbabwe,ZWE,2002,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.274
Zimbabwe,ZWE,2001,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.963
Zimbabwe,ZWE,2000,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.776
Zimbabwe,ZWE,1999,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.717
Zimbabwe,ZWE,1998,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.77
Zimbabwe,ZWE,1997,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.926
Zimbabwe,ZWE,1996,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.185
Zimbabwe,ZWE,1995,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.56
Zimbabwe,ZWE,1994,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.067
Zimbabwe,ZWE,1993,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.705
Zimbabwe,ZWE,1992,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.459
Zimbabwe,ZWE,1991,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.309
Zimbabwe,ZWE,1990,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.218
Zimbabwe,ZWE,1989,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.146
Zimbabwe,ZWE,1988,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.061
Zimbabwe,ZWE,1987,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.941
Zimbabwe,ZWE,1986,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.78
Zimbabwe,ZWE,1985,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,40.601
Zimbabwe,ZWE,1984,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.45
Zimbabwe,ZWE,1983,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,42.36
Zimbabwe,ZWE,1982,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.336
Zimbabwe,ZWE,1981,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,44.351
Zimbabwe,ZWE,1980,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,45.345
Zimbabwe,ZWE,1979,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,46.238
Zimbabwe,ZWE,1978,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,46.965
Zimbabwe,ZWE,1977,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.485
Zimbabwe,ZWE,1976,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.791
Zimbabwe,ZWE,1975,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.897
Zimbabwe,ZWE,1974,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.844
Zimbabwe,ZWE,1973,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.705
Zimbabwe,ZWE,1972,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.547
Zimbabwe,ZWE,1971,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.407
Zimbabwe,ZWE,1970,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.319
Zimbabwe,ZWE,1969,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.298
Zimbabwe,ZWE,1968,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.333
Zimbabwe,ZWE,1967,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.407
Zimbabwe,ZWE,1966,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.515
Zimbabwe,ZWE,1965,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.643
Zimbabwe,ZWE,1964,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.77
Zimbabwe,ZWE,1963,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.876
Zimbabwe,ZWE,1962,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.95
Zimbabwe,ZWE,1961,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.988
Zimbabwe,ZWE,1960,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.996
Zimbabwe,ZWE,2020,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.692
Zimbabwe,ZWE,2019,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.773
Zimbabwe,ZWE,2018,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.883
Zimbabwe,ZWE,2017,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.044
Zimbabwe,ZWE,2016,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.286
Zimbabwe,ZWE,2015,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.673
Zimbabwe,ZWE,2014,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.277
Zimbabwe,ZWE,2013,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.115
Zimbabwe,ZWE,2012,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.167
Zimbabwe,ZWE,2011,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.384
Zimbabwe,ZWE,2010,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.679
Zimbabwe,ZWE,2009,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.942
Zimbabwe,ZWE,2008,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,16.066
Zimbabwe,ZWE,2007,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,16.964
Zimbabwe,ZWE,2006,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,17.586
Zimbabwe,ZWE,2005,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,17.91
Zimbabwe,ZWE,2004,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,17.954
Zimbabwe,ZWE,2003,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,17.788
Zimbabwe,ZWE,2002,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,17.48
Zimbabwe,ZWE,2001,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,17.057
Zimbabwe,ZWE,2000,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,16.534
Zimbabwe,ZWE,1999,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,15.913
Zimbabwe,ZWE,1998,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,15.197
Zimbabwe,ZWE,1997,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.403
Zimbabwe,ZWE,1996,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.563
Zimbabwe,ZWE,1995,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.707
Zimbabwe,ZWE,1994,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.861
Zimbabwe,ZWE,1993,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.047
Zimbabwe,ZWE,1992,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.292
Zimbabwe,ZWE,1991,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.625
Zimbabwe,ZWE,1990,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.074
Zimbabwe,ZWE,1989,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.659
Zimbabwe,ZWE,1988,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.376
Zimbabwe,ZWE,1987,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.216
Zimbabwe,ZWE,1986,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.176
Zimbabwe,ZWE,1985,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.25
Zimbabwe,ZWE,1984,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.43
Zimbabwe,ZWE,1983,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.695
Zimbabwe,ZWE,1982,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.015
Zimbabwe,ZWE,1981,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.365
Zimbabwe,ZWE,1980,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.717
Zimbabwe,ZWE,1979,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.043
Zimbabwe,ZWE,1978,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.334
Zimbabwe,ZWE,1977,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.582
Zimbabwe,ZWE,1976,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.783
Zimbabwe,ZWE,1975,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.938
Zimbabwe,ZWE,1974,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.056
Zimbabwe,ZWE,1973,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.159
Zimbabwe,ZWE,1972,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.265
Zimbabwe,ZWE,1971,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.388
Zimbabwe,ZWE,1970,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.537
Zimbabwe,ZWE,1969,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.721
Zimbabwe,ZWE,1968,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.937
Zimbabwe,ZWE,1967,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.183
Zimbabwe,ZWE,1966,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.458
Zimbabwe,ZWE,1965,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.76
Zimbabwe,ZWE,1964,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.083
Zimbabwe,ZWE,1963,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.419
Zimbabwe,ZWE,1962,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.762
Zimbabwe,ZWE,1961,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.104
Zimbabwe,ZWE,1960,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.441
Zimbabwe,ZWE,2015,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,65.8
Zimbabwe,ZWE,2014,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,66.5
Zimbabwe,ZWE,2011,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,57.3
Zimbabwe,ZWE,2009,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,63.9
Zimbabwe,ZWE,2006,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,58.4
Zimbabwe,ZWE,1999,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,50.4
Zimbabwe,ZWE,1994,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,42.2
Zimbabwe,ZWE,1989,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,36.1
Zimbabwe,ZWE,1988,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,36.1
Zimbabwe,ZWE,1984,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,26.6
Zimbabwe,ZWE,2015,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,66.8
Zimbabwe,ZWE,2014,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,67
Zimbabwe,ZWE,2011,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,58.5
Zimbabwe,ZWE,2009,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,64.9
Zimbabwe,ZWE,2006,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,60.2
Zimbabwe,ZWE,1999,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,53.5
Zimbabwe,ZWE,1994,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,48.1
Zimbabwe,ZWE,1989,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,43.1
Zimbabwe,ZWE,1988,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,43.1
Zimbabwe,ZWE,1984,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,38.4
Zimbabwe,ZWE,2020,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,33.6
Zimbabwe,ZWE,2019,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,33.8
Zimbabwe,ZWE,2018,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,34.4
Zimbabwe,ZWE,2017,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,35.4
Zimbabwe,ZWE,2016,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,36.2
Zimbabwe,ZWE,2015,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,37.4
Zimbabwe,ZWE,2014,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,38.2
Zimbabwe,ZWE,2013,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,39.8
Zimbabwe,ZWE,2012,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,41.4
Zimbabwe,ZWE,2011,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,45.4
Zimbabwe,ZWE,2010,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,46.5
Zimbabwe,ZWE,2009,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,48.3
Zimbabwe,ZWE,2008,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,48.7
Zimbabwe,ZWE,2007,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,48.8
Zimbabwe,ZWE,2006,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,47.6
Zimbabwe,ZWE,2005,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,46
Zimbabwe,ZWE,2004,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,45.4
Zimbabwe,ZWE,2003,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,44.7
Zimbabwe,ZWE,2002,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,44.9
Zimbabwe,ZWE,2001,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,45.3
Zimbabwe,ZWE,2000,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,46
Zimbabwe,ZWE,1999,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,47.1
Zimbabwe,ZWE,1998,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,48.4
Zimbabwe,ZWE,1997,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,49.5
Zimbabwe,ZWE,1996,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,50
Zimbabwe,ZWE,1995,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,49.8
Zimbabwe,ZWE,1994,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,48.6
Zimbabwe,ZWE,1993,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,47.4
Zimbabwe,ZWE,1992,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,46.1
Zimbabwe,ZWE,1991,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,45
Zimbabwe,ZWE,1990,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,44.2
Zimbabwe,ZWE,1989,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,43.9
Zimbabwe,ZWE,1988,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,44
Zimbabwe,ZWE,1987,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,44.7
Zimbabwe,ZWE,1986,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,45.9
Zimbabwe,ZWE,1985,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,48
Zimbabwe,ZWE,1984,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,50.7
Zimbabwe,ZWE,1983,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,53.7
Zimbabwe,ZWE,1982,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,56.7
Zimbabwe,ZWE,1981,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,59.5
Zimbabwe,ZWE,1980,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,61.6
Zimbabwe,ZWE,1979,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,62.9
Zimbabwe,ZWE,1978,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,63.7
Zimbabwe,ZWE,1977,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,63.9
Zimbabwe,ZWE,1976,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,63.8
Zimbabwe,ZWE,1975,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,63.7
Zimbabwe,ZWE,1974,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,63.6
Zimbabwe,ZWE,1973,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,63.7
Zimbabwe,ZWE,1972,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,63.9
Zimbabwe,ZWE,1971,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,64.3
Zimbabwe,ZWE,1970,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,64.9
Zimbabwe,ZWE,1969,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,65.8
Zimbabwe,ZWE,1968,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,67.1
Zimbabwe,ZWE,1967,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,68.7
Zimbabwe,ZWE,1966,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,70.5
Zimbabwe,ZWE,1965,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,72.6
Zimbabwe,ZWE,1964,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,74.8
Zimbabwe,ZWE,1963,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,77
Zimbabwe,ZWE,1962,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,79.3
Zimbabwe,ZWE,1961,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,81.4
Zimbabwe,ZWE,1960,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,83.4
Zimbabwe,ZWE,2020,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,37.9
Zimbabwe,ZWE,2019,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,38.1
Zimbabwe,ZWE,2018,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,38.8
Zimbabwe,ZWE,2017,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,39.9
Zimbabwe,ZWE,2016,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,40.8
Zimbabwe,ZWE,2015,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,42.1
Zimbabwe,ZWE,2014,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,42.9
Zimbabwe,ZWE,2013,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,44.8
Zimbabwe,ZWE,2012,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,46.5
Zimbabwe,ZWE,2011,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,50.8
Zimbabwe,ZWE,2010,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,52.1
Zimbabwe,ZWE,2009,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,54
Zimbabwe,ZWE,2008,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,54.5
Zimbabwe,ZWE,2007,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,54.6
Zimbabwe,ZWE,2006,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,53.4
Zimbabwe,ZWE,2005,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,51.7
Zimbabwe,ZWE,2004,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,51.2
Zimbabwe,ZWE,2003,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,50.4
Zimbabwe,ZWE,2002,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,50.7
Zimbabwe,ZWE,2001,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,51.1
Zimbabwe,ZWE,2000,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,51.9
Zimbabwe,ZWE,1999,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,53.2
Zimbabwe,ZWE,1998,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,54.6
Zimbabwe,ZWE,1997,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,55.8
Zimbabwe,ZWE,1996,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,56.5
Zimbabwe,ZWE,1995,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,56.3
Zimbabwe,ZWE,1994,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,55
Zimbabwe,ZWE,1993,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,53.7
Zimbabwe,ZWE,1992,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,52.4
Zimbabwe,ZWE,1991,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,51.2
Zimbabwe,ZWE,1990,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,50.4
Zimbabwe,ZWE,1989,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,50
Zimbabwe,ZWE,1988,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,50.2
